PROCEDIMENTO,RN(alteração),VIGÊNCIA,OD,AMB,HCO,HSO,REF,PAC,DUT,SUBGRUPO,GRUPO,CAPÍTULO
CORREÇÃO PERINEORRAFIA E/OU EPISIOTOMIA E/OU EPISIORRAFIA AMB HCO HSO REF PERÍNEO SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
RECONSTRUÇÃO RESSECÇÃO DE TUMOR DO SEPTO RETO-VAGINAL HCO HSO REF PERÍNEO SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
RETOCISTOCELE SEIO UROGENITAL - PLÁSTICA HCO HSO REF PERÍNEO SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
CIRURGIA CIRURGIA LAPAROSCÓPICA DO PROLAPSO DE CÚPULA VAGINAL HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
CULDOPLASTIA ENDOMETRIOSE - TRATAMENTO CIRÚRGICO HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
ENDOMETRIOSE LAPAROSCOPIA GINECOLÓGICA COM OU SEM BIÓPSIA - INCLUI CROMOTUBAGEM HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
LIBERAÇÃO,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
LIBERAÇÃO PERITONEAIS OU SALPINGOLISEHCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
LIGADURA LIGAMENTOPEXIA PÉLVICA HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
LIGAMENTOPEXIA NEURECTOMIA PRÉ-SACRAL OU DO NERVO GÊNITO-FEMORAL HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
RESSECÇÃO RESSECÇÃO OU LIGADURA DE VARIZES PÉLVICAS HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
RESSECÇÃO SECÇÃO DE LIGAMENTOS ÚTERO-SACROS HCO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
SECÇÃO TRATAMENTO DE CÂNCER DE OVÁRIO (DEBULKING) HCO HSO REF CAVIDADE E PAREDES PÉLVICAS SISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,HCO,,REF,,DUT,Subgrupo,Grupo,Capítulo
TRATAMENTO AMNIORREDUÇÃO OU AMNIOINFUSÃO HCO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,HCO,HSO,REF,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA ASPIRAÇÃO MANUAL INTRA-UTERINA (AMIU) PÓS-ABORTAMENTO HCO HSO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA ASSISTÊNCIA AO TRABALHO DE PARTO HCO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA CERCLAGEM DO COLO UTERINO HCO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA CURETAGEM PÓS-ABORTAMENTO HCO HSO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA EMBRIOTOMIA HCO HSO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA GRAVIDEZ ECTÓPICA - CIRURGIA HCO HSO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
GRAVIDEZ OBSTÉTRICOSSISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
MATURAÇÃO OBSTÉTRICOSSISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
INVERSÃO OBSTÉTRICOSSISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,,REF,,,Subgrupo,Grupo,Capítulo
PARTO OBSTÉTRICOSSISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,,REF,,,Subgrupo,Grupo,Capítulo
PARTO OBSTÉTRICOSSISTEMA GENITAL E REPRODUTOR FEMININO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,,REF,,,Subgrupo,Grupo,Capítulo
REVISÃO LACERAÇÕES ATÉ DE 2º GRAU)HCO REFPARTOS E OUTROS PROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA VERSÃO CEFÁLICA EXTERNA HCO REFPARTOS E OUTROS PROCEDIMENTOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
OBSTÉTRICOSSISTEMA BIÓPSIA ESTEREOTÁXICA DE ENCÉFALO HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,,,,,DUT,Subgrupo,Grupo,Capítulo
CIRURGIA CRANIOTOMIA PARA REMOÇÃO DE CORPO ESTRANHO HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
"DERIVAÇÃO DRENAGEM ESTEREOTÁXICA - CISTOS, HEMATOMAS OU ABSCESSOS HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS",,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
HIPOFISECTOMIA IMPLANTE DE CATETER INTRACRANIANO HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
IMPLANTE UTILIZAÇÃO)HCO HSO REF 38 ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,OD,,,,,,,Subgrupo,Grupo,Capítulo
IMPLANTE IMPLANTE INTRACEREBROVENTRICULAR DE BOMBA DE INFUSÃO DE FARMACOS 538/2022 22/10/2022 HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
IMPLANTE DE UTILIZAÇÃOHCO HSO REF 45 ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
LOCALIZAÇÃO,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
LOCALIZAÇÃO MICROCIRURGIA PARA TUMORES INTRACRANIANOS HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
MICROCIRURGIA PUNÇÃO SUBDURAL OU VENTRICULAR TRANSFONTANELA HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
"RESSECÇÃO SISTEMA DE DERIVAÇÃO VENTRICULAR INTERNA COM VÁLVULAS (INSTALAÇÃO, RETIRADA OU REVISÕES) HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS",,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TERCEIRO TRATAMENTO CIRÚRGICO DA EPILEPSIA (COM DIRETRIZ DE UTILIZAÇÃO) HCO HSO REF 72 ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRATAMENTO TRATAMENTO CIRÚRGICO DA MENINGOENCEFALOCELE HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRATAMENTO TRATAMENTO CIRÚRGICO DE TUMORES DA REGIÃO SELAR POR ACESSO ENDOSCÓPICO OU CONVENCIONAL HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
"TRATAMENTO TRATAMENTO CIRÚRGICO DO HEMATOMA EXTRADURAL, SUBDURAL OU INTRACEREBRAL HCO HSO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS",,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRATAMENTO TRATAMENTO PRÉ-NATAL DAS HIDROCEFALIAS E CISTOS CEREBRAIS HCO REF ENCÉFALO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
CORDOTOMIA-MIELOTOMIAS IMPLANTE DE ELETRODOS E/OU GERADOR PARA ESTIMULAÇÃO MEDULAR (COM DIRETRIZ DE UTILIZAÇÃO) HCO HSO REF 37 MEDULA SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
MICROCIRURGIA (DREZOTOMIA - DREZ) - COM DIRETRIZ DE UTILIZAÇÃOHCO HSO REF 55 MEDULA SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
PUNÇÃO,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TAMPÃO PROFILAXIA DA CEFALÉIA)AMB HCO HSO REF MEDULA SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
ANASTOMOSE ANASTOMOSE HIPOGLOSSO-FACIAL HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
BIÓPSIA BLOQUEIO DE NERVO PERIFÉRICO AMB HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
BLOQUEIO,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
BLOQUEIO HEMIFACIAL E ESPASTICIDADE (COM DIRETRIZ DE UTILIZAÇÃO)AMB HCO HSO REF 8 NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
DENERVAÇÃO ENXERTO DE NERVO HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ENXERTO ENXERTO PARA REPARO DE NERVO HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
EXCISÃO EXPLORAÇÃO CIRÚRGICA DE NERVO (NEURÓLISE EXTERNA) HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
EXTIRPAÇÃO IMPLANTE DE GERADOR PARA NEUROESTIMULAÇÃO (COM DIRETRIZ DE UTILIZAÇÃO) HCO HSO REF 39 NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
LESÃO,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
LESÃO ANORMALHCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
MICROCIRURGIA,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
MICROCIRURGIA PARA REPARO DAS LESÕESHCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
MICRONEURÓLISE MICRONEURÓLISE INTRANEURAL OU INTRAFASCICULAR HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
MICRONEURORRAFIA NEURÓLISE DAS SÍNDROMES COMPRESSIVAS HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
NEUROTOMIA NEUROTRIPSIA HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
REPOSIÇÃO RESSECÇÃO DE NEUROMA HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
REVISÃO RIZOTOMIA PERCUTÂNEA COM RADIOFREQUÊNCIA (COM DIRETRIZ DE UTILIZAÇÃO) HCO HSO REF 62 NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
SIMPATECTOMIA SIMPATECTOMIA POR VIDEOTORACOSCOPIA HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRANSPOSIÇÃO TRATAMENTO CIRÚRGICO DAS NEUROPATIAS COMPRESSIVAS HCO HSO REF NERVOS PERIFÉRICOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
DESCOMPRESSÃO NEUROTOMIA SELETIVA DO TRIGÊMIO HCO HSO REF NERVOS CRANIANOS SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
BLOQUEIO LESÃO DO SISTEMA NERVOSO AUTÔNOMO HCO HSO REF SISTEMA NERVOSO AUTÔNOMO SISTEMA NERVOSO - CENTRAL E PERIFÉRICO PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRATAMENTO RETIRADA PARA TRANSPLANTE HCO HSO REF CÓRNEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
TRANSPLANTE TRANSPLANTE HEPÁTICO (RECEPTOR E DOADOR VIVO OU DOADOR FALECIDO) 546/2022 03/10/2022 HCO HSO REF FÍGADO E VIAS BILIARES TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
NEFRECTOMIA NEFRECTOMIA LAPAROSCÓPICA EM DOADOR VIVO - PARA TRANSPLANTE HCO HSO REF RIM TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
RETIRADA TRANSPLANTE RENAL (RECEPTOR E DOADOR VIVO OU DOADOR FALECIDO) HCO HSO REF RIM TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
AFÉRESE,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
COLETA TERAPÊUTICA)HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
COLETA CONGELAMENTO DE CÉLULAS PROGENITORAS DA MEDULA ÓSSEA HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
DESCONGELAMENTO DETERMINAÇÃO DE UNIDADES FORMADORAS DE COLÔNIAS HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
DETERMINAÇÃO ESTIMULAÇÃO E MOBILIZAÇÃO DE CÉLULAS CD34 POSITIVAS HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
MANUTENÇÃO PREPARO E FILTRAÇÃO DO ASPIRADO DE MEDULA ÓSSEA HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
PREPARO,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
PROCESSAMENTO QUANTIFICAÇÃO DE CÉLULAS CD34 POSITIVAS HCO HSO REF PAC MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
TRANSPLANTE TRANSPLANTE AUTÓLOGO DE MEDULA ÓSSEA (COM DIRETRIZ DE UTILIZAÇÃO) HCO HSO REF PAC 71 MEDULA ÓSSEA TRANSPLANTES DE ÓRGÃOS OU TECIDOS PROCEDIMENTOS CIRÚRGICOS E INVASIVOS,,,,,HCO,HSO,REF,PAC,,Subgrupo,Grupo,Capítulo
ANALGESIA,,,,AMB,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS ANESTESIA GERAL OU CONDUTIVA PARA REALIZAÇÃO DE BLOQUEIO NEUROLÍTICO HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO ANESTÉSICO DE NERVOS CRANIANOS HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO ANESTÉSICO DE PLEXO CELÍACO HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO ANESTÉSICO SIMPÁTICO HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO DE ARTICULAÇÃO TÊMPORO-MANDIBULAR HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO DE GÂNGLIO ESTRELADO COM ANESTÉSICO LOCAL HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO DE GÂNGLIO ESTRELADO COM NEUROLÍTICO HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO DE NERVO PERIFÉRICO AMB HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
BLOQUEIO DE DORAMB HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO FACETÁRIO PARA-ESPINHOSO AMB HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO NEUROLÍTICO DE NERVOS CRANIANOS OU CÉRVICO-TORÁCICO HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
"ESTÍMULOS BLOQUEIO NEUROLÍTICO DO PLEXO CELÍACO, SIMPÁTICO LOMBAR OU TORÁCICO HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO NEUROLÍTICO PERIDURAL OU SUBARACNÓIDEO HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS BLOQUEIO PERIDURAL OU SUBARACNÓIDEO COM CORTICÓIDE HCO HSO REF PACBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
BLOQUEIO,,,,,HCO,HSO,REF,,,Subgrupo,Grupo,Capítulo
"ESTÍMULOS INSTALAÇÃO DE BOMBA DE INFUSÃO PARA ANALGESIA EM DOR AGUDA OU CRÔNICA, POR QUALQUER VIA AMB HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E",,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS PASSAGEM DE CATÉTER PERIDURAL OU SUBARACNÓIDEO COM BLOQUEIO DE PROVA AMB HCO HSO REFBLOQUEIOS ANESTÉSICOS DE NERVOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
ESTÍMULOS ECG CONVENCIONAL AMB HCO HSO REF ECG - TEELETROFISIOLÓGICOS / MECÂNICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
FUNCIONAISPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ECG DE ALTA RESOLUÇÃO AMB HCO HSO REF ECG - TEELETROFISIOLÓGICOS / MECÂNICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
FUNCIONAISPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
"ERGOESPIROMETRIA CONSUMO DE O2, PRODUÇÃO DE CO2 E DERIVADOS, ECG, OXIMETRIA)AMB HCO HSO REF ECG - TEELETROFISIOLÓGICOS / MECÂNICOS E",,,,,,,,,,Subgrupo,Grupo,Capítulo
FUNCIONAISPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
TERAPÊUTICOS ESTUDO DA VARIABILIDADE DA FREQUÊNCIA CARDÍACA AMB HCO HSO REF ECG - TEELETROFISIOLÓGICOS / MECÂNICOS E,,,,,,,,,,Subgrupo,Grupo,Capítulo
FUNCIONAISPROCEDIMENTOS,,,,,,,,,,Subgrupo,Grupo,Capítulo
